sample	ampliconID	Freq	width	FreqNorm	comparison	stage	index	group
CURTIS_H004423_T03_01_WG01	amplicon1	0	165580	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004423_T03_01_WG01	amplicon4	2	13423527	0.148992138951261	ecdna	b	b ecdna	ER+ High
CURTIS_H004424_T01_01_WG01	amplicon1	2	9164460	0.218234353142466	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004425_T01_01_WG01	amplicon2	4	70410203	0.0568099484104598	ecdna	b	b ecdna	ER+ High
CURTIS_H004427_T01_01_WG01	amplicon1	0	10566015	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004428_T01_01_WG01	amplicon2	12	14934210	0.803524257392925	ecdna	b	b ecdna	HER2+
CURTIS_H004428_T01_01_WG01	amplicon1	0	718200	0	ecdna	b	b ecdna	HER2+
CURTIS_H004429_T01_01_WG01	amplicon1	12	8935275	1.34299168184527	ecdna	b	b ecdna	ER+ High
CURTIS_H004430_T01_01_WG01	amplicon1	0	4118885	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004431_T01_01_WG01	amplicon1	0	1147619	0	ecdna	b	b ecdna	IC10
CURTIS_H004435_T01_01_WG01	amplicon1	16	14863295	1.07647732215501	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004436_T01_01_WG01	amplicon2	0	8144427	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004438_T01_01_WG01	amplicon1	0	5219346	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004438_T01_01_WG01	amplicon3	2	10410845	0.192107364964131	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004439_T01_01_WG01	amplicon1	14	13386550	1.04582584758582	ecdna	b	b ecdna	ER+ High
CURTIS_H004443_T01_01_WG01	amplicon6	0	191132	0	noncyclic	a	a noncyclic	ER+ Typical
CURTIS_H004443_T01_01_WG01	amplicon5	0	746653	0	ecdna	a	a ecdna	ER+ Typical
CURTIS_H004443_T01_01_WG01	amplicon1	0	152505	0	noncyclic	a	a noncyclic	ER+ Typical
CURTIS_H004443_T01_01_WG01	amplicon2	18	23197224	0.775954915984775	ecdna	a	a ecdna	ER+ Typical
CURTIS_H004447_T01_01_WG01	amplicon1	5	14156114	0.353204276258301	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004450_T01_01_WG01	amplicon2	2	18494049	0.108142895046942	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004450_T01_01_WG01	amplicon1	0	4457052	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004452_T01_01_WG01	amplicon1	0	9583437	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004454_T01_01_WG01	amplicon1	4	10769526	0.371418389258729	noncyclic	b	b noncyclic	HER2+
CURTIS_H004454_T01_01_WG01	amplicon2	12	27429710	0.43748183994654	ecdna	b	b ecdna	HER2+
CURTIS_H004455_T01_01_WG01	amplicon1	0	3261422	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004456_T01_01_WG01	amplicon3	1	21166666	0.047244095976192	ecdna	b	b ecdna	IC10
CURTIS_H004456_T01_01_WG01	amplicon2	0	836521	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004458_T01_01_WG01	amplicon1	0	4731947	0	ecdna	a	a ecdna	ER+ Typical
CURTIS_H004458_T01_01_WG01	amplicon3	2	8069501	0.247846799944631	noncyclic	a	a noncyclic	ER+ Typical
CURTIS_H004460_T01_01_WG01	amplicon1	0	12860804	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004461_T01_01_WG01	amplicon3	5	86145267	0.0580414940265958	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004461_T01_01_WG01	amplicon4	12	18321792	0.654957768323098	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004461_T01_01_WG01	amplicon2	0	522087	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004462_T01_01_WG01	amplicon2	0	2894396	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004463_T01_01_WG01	amplicon2	0	5693575	0	noncyclic	a	a noncyclic	ER+ High
CURTIS_H004466_T01_01_WG01	amplicon1	1	24299722	0.0411527341753128	ecdna	b	b ecdna	ER+ High
CURTIS_H004468_T01_01_WG01	amplicon1	0	8519670	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004474_T01_01_WG01	amplicon2	0	1586882	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004474_T01_01_WG01	amplicon1	3	39480208	0.075987441606184	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004475_T01_01_WG01	amplicon2	2	5024870	0.39802024728998	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004475_T01_01_WG01	amplicon4	1	9318108	0.107317923338085	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004475_T01_01_WG01	amplicon3	2	2865070	0.69806322358616	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004476_T01_01_WG01	amplicon1	0	11790897	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004476_T01_01_WG01	amplicon5	1	3293404	0.303637209404009	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004477_T01_01_WG01	amplicon1	2	16288222	0.122788110329046	ecdna	b	b ecdna	ER+ High
CURTIS_H004478_T01_01_WG01	amplicon1	2	13585583	0.147214882129092	ecdna	b	b ecdna	ER+ High
CURTIS_H004480_T01_01_WG01	amplicon1	8	46871807	0.170678292816831	ecdna	b	b ecdna	ER+ High
CURTIS_H004482_T01_01_WG01	amplicon1	0	16953577	0	ecdna	a	a ecdna	ER+ High
CURTIS_H004483_T01_01_WG01	amplicon1	0	18623519	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004484_T01_01_WG01	amplicon1	0	4821905	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004486_T01_01_WG01	amplicon1	0	38134597	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004486_T01_01_WG01	amplicon2	0	1011414	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004489_T01_01_WG01	amplicon1	2	3893248	0.513709889531825	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004490_T01_01_WG01	amplicon2	0	492193	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004490_T01_01_WG01	amplicon3	4	12955396	0.308751658382345	ecdna	b	b ecdna	HER2+
CURTIS_H004491_T01_01_WG01	amplicon1	2	9419910	0.212316253552316	ecdna	b	b ecdna	ER+ High
CURTIS_H004492_T01_01_WG01	amplicon2	0	1480585	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004492_T01_01_WG01	amplicon4	0	6123430	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004493_T01_01_WG01	amplicon4	0	4703256	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004493_T01_01_WG01	amplicon1	0	3417908	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004494_T01_01_WG01	amplicon1	6	28388763	0.211351230766906	ecdna	b	b ecdna	HER2+
CURTIS_H004498_T01_01_WG01	amplicon1	13	48245748	0.269453797254838	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004500_T01_01_WG01	amplicon1	2	13220526	0.151279911253153	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004503_T01_01_WG01	amplicon1	0	14287517	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004508_T01_01_WG01	amplicon1	0	6057316	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004510_T01_01_WG01	amplicon4	11	14274599	0.770599580415534	ecdna	a	a ecdna	IC10
CURTIS_H004510_T01_01_WG01	amplicon5	0	558590	0	noncyclic	a	a noncyclic	IC10
CURTIS_H004510_T01_01_WG01	amplicon3	0	8967118	0	noncyclic	a	a noncyclic	IC10
CURTIS_H004510_T01_01_WG01	amplicon1	0	8870156	0	noncyclic	a	a noncyclic	IC10
CURTIS_H004513_T01_01_WG01	amplicon3	0	4684943	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004513_T01_01_WG01	amplicon2	12	13607950	0.88183745531105	ecdna	b	b ecdna	ER+ High
CURTIS_H004514_T01_01_WG01	amplicon1	12	11854715	1.01225546122366	ecdna	a	a ecdna	ER+ High
CURTIS_H004515_T01_01_WG01	amplicon3	0	2146662	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004515_T01_01_WG01	amplicon4	1	33048756	0.0302583250032165	ecdna	b	b ecdna	ER+ High
CURTIS_H004515_T01_01_WG01	amplicon2	1	21395364	0.0467390973109876	ecdna	b	b ecdna	ER+ High
CURTIS_H004516_T01_01_WG01	amplicon2	12	11516418	1.04199066063771	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004517_T01_01_WG01	amplicon1	0	43672101	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004518_T01_01_WG01	amplicon1	2	7122793	0.280788729926589	noncyclic	b	b noncyclic	IC10
CURTIS_H004519_T01_01_WG01	amplicon1	0	3509757	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004522_T01_01_WG01	amplicon1	0	2588869	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004523_T01_01_WG01	amplicon1	5	4379244	1.1417495805212	ecdna	b	b ecdna	ER+ High
CURTIS_H004523_T01_01_WG01	amplicon2	0	2027673	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004523_T01_01_WG01	amplicon3	2	10426359	0.191821516984021	ecdna	b	b ecdna	ER+ High
CURTIS_H004525_T01_01_WG01	amplicon1	0	6774255	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004526_T01_01_WG01	amplicon1	0	5781951	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004532_T01_01_WG01	amplicon4	5	39907757	0.12528892565924	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004533_T01_01_WG01	amplicon2	3	17334463	0.173065643856403	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004533_T01_01_WG01	amplicon1	9	33488097	0.268752207687406	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004535_T01_01_WG01	amplicon1	12	9394674	1.27731946845628	ecdna	b	b ecdna	NA
CURTIS_H004536_T01_01_WG01	amplicon1	4	18867250	0.212007579270959	noncyclic	a	a noncyclic	ER+ High
CURTIS_H004536_T01_01_WG01	amplicon3	1	6357424	0.157296414396775	ecdna	a	a ecdna	ER+ High
CURTIS_H004537_T01_01_WG01	amplicon1	0	2519882	0	ecdna	b	b ecdna	IC10
CURTIS_H004538_T01_01_WG01	amplicon1	4	6804172	0.587874615750454	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004543_T01_01_WG01	amplicon1	1	3567089	0.280340636300356	ecdna	b	b ecdna	ER+ High
CURTIS_H004543_T01_01_WG01	amplicon2	16	21511515	0.743787687664026	ecdna	b	b ecdna	ER+ High
CURTIS_H004545_T01_01_WG01	amplicon2	5	68088920	0.0734333868124212	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004545_T01_01_WG01	amplicon1	0	3949304	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004547_T01_01_WG01	amplicon1	0	3237765	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004548_T01_01_WG01	amplicon1	2	9027286	0.221550530247962	ecdna	b	b ecdna	ER+ High
CURTIS_H004550_T01_01_WG01	amplicon2	0	8468570	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004550_T01_01_WG01	amplicon1	0	13312451	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004551_T01_01_WG01	amplicon1	12	30001020	0.399986400462384	ecdna	b	b ecdna	ER+ High
CURTIS_H004552_T01_01_WG01	amplicon1	2	18818061	0.106280875590742	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004552_T01_01_WG01	amplicon2	0	1876168	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004552_T01_01_WG01	amplicon3	0	1997300	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004554_T01_01_WG01	amplicon1	14	26249919	0.533334979052697	ecdna	b	b ecdna	ER+ High
CURTIS_H004557_T01_01_WG01	amplicon1	5	30938485	0.161611016182596	ecdna	b	b ecdna	ER+ High
CURTIS_H004562_T01_01_WG01	amplicon1	5	9127264	0.547809288741949	ecdna	b	b ecdna	ER+ High
CURTIS_H004563_T01_01_WG01	amplicon2	1	20290986	0.0492829673235199	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004564_T01_01_WG01	amplicon4	0	9292064	0	ecdna	b	b ecdna	IC10
CURTIS_H004564_T01_01_WG01	amplicon3	2	2854054	0.7007575890295	noncyclic	b	b noncyclic	IC10
CURTIS_H004564_T01_01_WG01	amplicon1	0	27886400	0	ecdna	b	b ecdna	IC10
CURTIS_H004564_T01_01_WG01	amplicon2	12	10411377	1.15258529203198	noncyclic	b	b noncyclic	IC10
CURTIS_H004565_T01_01_WG01	amplicon1	0	9451050	0	ecdna	b	b ecdna	IC10
CURTIS_H004566_T01_01_WG01	amplicon1	2	13999698	0.142860224556273	ecdna	b	b ecdna	ER+ High
CURTIS_H004567_T01_01_WG01	amplicon1	5	23656003	0.211362840966836	noncyclic	b	b noncyclic	IC10
CURTIS_H004568_T01_01_WG01	amplicon1	6	9790214	0.612856879328685	ecdna	a	a ecdna	IC10
CURTIS_H004568_T01_01_WG01	amplicon2	12	11834237	1.01400707117831	noncyclic	a	a noncyclic	IC10
CURTIS_H004569_T01_01_WG01	amplicon1	14	31457429	0.445045906326293	ecdna	b	b ecdna	ER+ High
CURTIS_H004574_T01_01_WG01	amplicon2	0	314908	0	noncyclic	a	a noncyclic	ER+ Typical
CURTIS_H004575_T01_01_WG01	amplicon1	2	41557461	0.0481261355211282	ecdna	b	b ecdna	ER+ High
CURTIS_H004576_T01_01_WG01	amplicon1	1	4299980	0.23255922120568	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004580_T01_01_WG01	amplicon3	0	3685556	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004580_T01_01_WG01	amplicon1	0	5739424	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004586_T01_01_WG01	amplicon1	0	3402253	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004587_T01_01_WG01	amplicon2	3	9571017	0.313446314012398	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004587_T01_01_WG01	amplicon1	0	6299281	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004587_T01_01_WG01	amplicon4	0	983285	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004588_T01_01_WG01	amplicon1	11	12073743	0.911067926491395	ecdna	b	b ecdna	IC10
CURTIS_H004588_T01_01_WG01	amplicon2	0	1022486	0	ecdna	b	b ecdna	IC10
CURTIS_H004589_T01_01_WG01	amplicon1	1	6831234	0.146386436184151	ecdna	b	b ecdna	IC10
CURTIS_H004591_T01_01_WG01	amplicon1	6	11485647	0.52239111997783	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004592_T01_01_WG01	amplicon2	0	3277832	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004592_T01_01_WG01	amplicon1	12	22796592	0.526394471594702	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004600_T01_01_WG01	amplicon3	1	34447235	0.0290299061738917	ecdna	b	b ecdna	ER+ High
CURTIS_H004602_T01_01_WG01	amplicon1	0	240073	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004603_T01_01_WG01	amplicon4	0	1368266	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004603_T01_01_WG01	amplicon2	0	485105	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004603_T01_01_WG01	amplicon3	0	34661779	0	ecdna	b	b ecdna	IC10
CURTIS_H004604_T01_01_WG01	amplicon1	2	5720861	0.349597726635903	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004605_T01_01_WG01	amplicon1	2	7163846	0.27917964735702	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004606_T01_01_WG01	amplicon1	2	13472515	0.14845038212984	ecdna	b	b ecdna	ER+ High
CURTIS_H004607_T01_01_WG01	amplicon1	0	2997952	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004616_T01_01_WG01	amplicon1	0	1128696	0	ecdna	b	b ecdna	IC10
CURTIS_H004618_T01_01_WG01	amplicon1	12	11188688	1.07251180835501	ecdna	b	b ecdna	ER+ High
CURTIS_H004619_T01_01_WG01	amplicon1	2	9440631	0.211850246026987	ecdna	b	b ecdna	ER+ High
CURTIS_H004628_T01_01_WG01	amplicon2	3	28700508	0.10452776654685	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004629_T01_01_WG01	amplicon1	1	1741047	0.574367033170271	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004630_T01_01_WG01	amplicon1	6	16676797	0.359781317719464	ecdna	b	b ecdna	ER+ High
CURTIS_H004630_T01_01_WG01	amplicon2	0	13315148	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004632_T01_01_WG01	amplicon2	0	20603479	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004632_T01_01_WG01	amplicon3	0	171570	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004633_T01_01_WG01	amplicon1	0	4882106	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004634_T01_01_WG01	amplicon1	8	39279080	0.203670758072745	ecdna	b	b ecdna	HER2+
CURTIS_H004635_T01_01_WG01	amplicon1	0	22036014	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004636_T01_01_WG01	amplicon1	1	20283807	0.0493004099279785	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004637_T01_01_WG01	amplicon4	0	12051995	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004637_T01_01_WG01	amplicon1	6	25140918	0.238654769885491	ecdna	b	b ecdna	ER+ High
CURTIS_H004637_T01_01_WG01	amplicon3	2	2310623	0.865567424889305	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004637_T01_01_WG01	amplicon2	0	599280	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004638_T01_01_WG01	amplicon1	0	8789243	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004640_T01_01_WG01	amplicon1	12	21319963	0.562852759172237	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004642_T01_01_WG01	amplicon1	0	1308970	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004643_T01_01_WG01	amplicon2	1	24376180	0.0410236550599807	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004644_T01_01_WG01	amplicon1	0	4068214	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004644_T01_01_WG01	amplicon2	4	40145266	0.0996381491157637	ecdna	b	b ecdna	ER+ High
CURTIS_H004645_T01_01_WG01	amplicon1	0	3664664	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004648_T01_01_WG01	amplicon1	1	26802180	0.0373103978855451	ecdna	b	b ecdna	HER2+
CURTIS_H004648_T01_01_WG01	amplicon2	0	2532706	0	ecdna	b	b ecdna	HER2+
CURTIS_H004649_T02_01_WG01	amplicon1	2	8435961	0.237080280480197	ecdna	b	b ecdna	ER+ High
CURTIS_H004650_T01_01_WG01	amplicon1	0	1731371	0	noncyclic	a	a noncyclic	ER+ High
CURTIS_H004653_T01_01_WG01	amplicon1	0	41658301	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004655_T01_01_WG01	amplicon1	14	27694833	0.505509457305628	ecdna	b	b ecdna	ER+ High
CURTIS_H004657_T01_01_WG01	amplicon2	3	16396719	0.182963433111222	noncyclic	b	b noncyclic	HER2+
CURTIS_H004657_T01_01_WG01	amplicon1	1	6188063	0.161601457515866	noncyclic	b	b noncyclic	HER2+
CURTIS_H004660_T01_01_WG01	amplicon1	2	9534210	0.209770919667177	noncyclic	b	b noncyclic	NA
CURTIS_H004661_T01_01_WG01	amplicon1	2	12136205	0.164796161567805	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004663_T01_01_WG01	amplicon1	14	12427340	1.12654840054267	ecdna	b	b ecdna	ER+ High
CURTIS_H004666_T01_01_WG01	amplicon1	0	3152194	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004667_T01_01_WG01	amplicon1	2	7230632	0.276600994214614	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004668_T01_01_WG01	amplicon1	0	4597125	0	noncyclic	a	a noncyclic	ER+ Typical
CURTIS_H004669_T01_01_WG01	amplicon2	12	5835242	2.05646998016535	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004671_T01_01_WG01	amplicon1	1	4230104	0.236400807166916	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004673_T01_01_WG01	amplicon1	0	9673042	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004673_T01_01_WG01	amplicon3	0	2399993	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004673_T01_01_WG01	amplicon2	1	17239494	0.058006342877581	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004675_T01_01_WG01	amplicon3	0	884293	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004677_T01_01_WG01	amplicon1	1	4166510	0.240009024339315	noncyclic	b	b noncyclic	HER2+
CURTIS_H004678_T01_01_WG01	amplicon1	0	22010220	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004682_T01_01_WG01	amplicon1	2	2973261	0.672662103999615	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004683_T01_01_WG01	amplicon1	2	25328414	0.0789627017309493	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004685_T01_01_WG01	amplicon1	11	62533890	0.175904617480218	ecdna	b	b ecdna	ER+ High
CURTIS_H004686_T01_01_WG01	amplicon2	2	10592197	0.188818240446245	ecdna	b	b ecdna	ER+ High
CURTIS_H004688_T01_01_WG01	amplicon3	0	1005003	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004688_T01_01_WG01	amplicon2	0	6679987	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004690_T01_01_WG01	amplicon1	0	24330910	0	ecdna	b	b ecdna	HER2+
CURTIS_H004691_T01_01_WG01	amplicon1	0	3104192	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004693_T01_01_WG01	amplicon5	0	16315154	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004693_T01_01_WG01	amplicon4	0	1566955	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004694_T01_01_WG01	amplicon1	12	11988146	1.00098881011292	ecdna	b	b ecdna	ER+ High
CURTIS_H004695_T01_01_WG01	amplicon1	0	1606812	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004695_T01_01_WG01	amplicon2	2	5856556	0.341497631030934	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004696_T01_01_WG01	amplicon2	6	24737356	0.242548152680505	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004698_T01_01_WG01	amplicon2	2	26203987	0.0763242631741498	ecdna	b	b ecdna	ER+ High
CURTIS_H004702_T01_01_WG01	amplicon1	0	4563589	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004702_T01_01_WG01	amplicon2	4	6929373	0.5772528048353	noncyclic	b	b noncyclic	HER2+
CURTIS_H004709_T01_01_WG01	amplicon2	0	3493924	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004710_T01_01_WG01	amplicon1	2	6537080	0.305946997742111	ecdna	b	b ecdna	ER+ High
CURTIS_H004712_T01_01_WG01	amplicon1	2	665870	3.00358928920059	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004713_T01_01_WG01	amplicon1	0	1052545	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004714_T01_01_WG01	amplicon2	0	6370567	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004714_T01_01_WG01	amplicon4	0	3277729	0	ecdna	b	b ecdna	HER2+
CURTIS_H004714_T01_01_WG01	amplicon5	2	2761552	0.724230432742168	noncyclic	b	b noncyclic	HER2+
CURTIS_H004715_T01_01_WG01	amplicon1	0	5228749	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004717_T01_01_WG01	amplicon1	9	34083984	0.264053638799971	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004719_T01_01_WG01	amplicon1	4	18797287	0.212796665816721	ecdna	b	b ecdna	HER2+
CURTIS_H004724_T01_01_WG01	amplicon1	0	1727299	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004724_T01_01_WG01	amplicon2	0	5991646	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004727_T01_01_WG01	amplicon1	0	5091963	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004728_T01_01_WG01	amplicon1	0	12960658	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004733_T01_01_WG01	amplicon2	3	16851100	0.178029920895372	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004735_T01_01_WG01	amplicon1	12	4244480	2.82720144752714	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004739_T01_01_WG01	amplicon1	2	9146321	0.218667155897983	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004742_T01_01_WG01	amplicon3	1	5036805	0.19853855767694	noncyclic	b	b noncyclic	IC10
CURTIS_H004742_T01_01_WG01	amplicon1	0	8854384	0	ecdna	b	b ecdna	IC10
CURTIS_H004744_T01_01_WG01	amplicon2	1	44791403	0.0223257128159169	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004745_T01_01_WG01	amplicon3	0	17374283	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004745_T01_01_WG01	amplicon2	3	70516103	0.0425434740771197	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004745_T01_01_WG01	amplicon1	1	5983761	0.167118974170258	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004746_T01_01_WG01	amplicon2	0	681952	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004748_T01_01_WG01	amplicon1	2	2768104	0.722516206038501	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004749_T01_01_WG01	amplicon1	2	10731563	0.186366142564694	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004750_T01_01_WG01	amplicon2	2	4017022	0.497881266271382	noncyclic	b	b noncyclic	IC10
CURTIS_H004750_T01_01_WG01	amplicon1	0	735697	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004751_T01_01_WG01	amplicon1	12	19160082	0.62630212125397	ecdna	b	b ecdna	ER+ High
CURTIS_H004752_T01_01_WG01	amplicon1	14	32429946	0.431699762928992	ecdna	b	b ecdna	ER+ High
CURTIS_H004755_T01_01_WG01	amplicon4	0	10810694	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004755_T01_01_WG01	amplicon2	14	67926608	0.206104800640126	ecdna	b	b ecdna	IC10
CURTIS_H004757_T01_01_WG01	amplicon1	0	1281048	0	ecdna	b	b ecdna	IC10
CURTIS_H004757_T01_01_WG01	amplicon2	0	1049785	0	ecdna	b	b ecdna	IC10
CURTIS_H004759_T01_01_WG01	amplicon1	0	5740414	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004760_T01_01_WG01	amplicon1	0	11998334	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004761_T01_01_WG01	amplicon1	0	16966184	0	ecdna	b	b ecdna	IC10
CURTIS_H004762_T01_01_WG01	amplicon1	0	4940687	0	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004763_T01_01_WG01	amplicon1	2	21869113	0.0914531833092636	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004763_T01_01_WG01	amplicon2	0	8325074	0	ecdna	b	b ecdna	ER+ Typical
