sample	ampliconID	Freq	width	FreqNorm	comparison	stage	index	group
CURTIS_H004388_T01_01_WG01	amplicon2	227	37189874	6.10381202151962	ecdna	b	b ecdna	ER+ High
CURTIS_H004388_T01_01_WG01	amplicon1	30	6463803	4.64123055730504	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004389_T01_01_WG01	amplicon2	92	9698264	9.48623382494022	noncyclic	a	a noncyclic	HER2+
CURTIS_H004389_T01_01_WG01	amplicon1	118	10110969	11.6704936984774	ecdna	a	a ecdna	HER2+
CURTIS_H004392_T01_01_WG01	amplicon1	9	3914036	2.29941676571191	ecdna	b	b ecdna	ER+ High
CURTIS_H004394_T01_01_WG01	amplicon1	18	5996564	3.00171898440507	ecdna	b	b ecdna	ER+ High
CURTIS_H004395_T01_01_WG01	amplicon1	342	18636691	18.3508971630211	ecdna	b	b ecdna	ER+ High
CURTIS_H004398_T01_01_WG01	amplicon2	93	26765341	3.47464282259658	ecdna	b	b ecdna	ER+ High
CURTIS_H004399_T01_01_WG01	amplicon1	90	10382675	8.66828635202392	ecdna	b	b ecdna	ER+ High
CURTIS_H004400_T01_01_WG01	amplicon1	32	8544412	3.74513775787029	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004403_T01_01_WG01	amplicon2	0	586925	0	ecdna	b	b ecdna	ER+ High
CURTIS_H004403_T01_01_WG01	amplicon3	28	8195148	3.41665580658214	ecdna	b	b ecdna	ER+ High
CURTIS_H004403_T01_01_WG01	amplicon1	176	18791855	9.36575979327214	ecdna	b	b ecdna	ER+ High
CURTIS_H004405_T01_01_WG01	amplicon1	120	25138731	4.77351064379503	ecdna	b	b ecdna	ER+ High
CURTIS_H004406_T01_01_WG01	amplicon2	366	38461368	9.51604217509892	ecdna	b	b ecdna	HER2+
CURTIS_H004407_T01_01_WG01	amplicon1	15	5407474	2.77393844149782	noncyclic	b	b noncyclic	IC10
CURTIS_H004407_T01_01_WG01	amplicon3	0	1516269	0	noncyclic	b	b noncyclic	IC10
CURTIS_H004408_T01_01_WG01	amplicon1	15	2580451	5.81293735087394	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004409_T01_01_WG01	amplicon3	107	20315399	5.26694060992846	noncyclic	b	b noncyclic	IC10
CURTIS_H004409_T01_01_WG01	amplicon1	12	4983559	2.40791771503056	noncyclic	b	b noncyclic	IC10
CURTIS_H004410_T01_01_WG01	amplicon4	34	1710353	19.8789372720134	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004410_T01_01_WG01	amplicon3	52	2691558	19.3196654131176	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004410_T01_01_WG01	amplicon1	86	1673879	51.3776682782925	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004410_T01_01_WG01	amplicon2	50	22089764	2.26349181457982	ecdna	b	b ecdna	ER+ High
CURTIS_H004411_T01_01_WG01	amplicon1	152	18053869	8.41924797393844	ecdna	b	b ecdna	ER+ High
CURTIS_H004412_T01_01_WG01	amplicon2	12	438974	27.3364709527216	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004412_T01_01_WG01	amplicon1	0	105288	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004414_T01_01_WG01	amplicon1	94	9906334	9.48887852963568	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004414_T01_01_WG01	amplicon2	2	2557449	0.782029279958271	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004417_T01_01_WG01	amplicon1	2	457679	4.36987495602813	noncyclic	b	b noncyclic	HER2+
CURTIS_H004417_T01_01_WG01	amplicon2	7	691232	10.1268459793528	noncyclic	b	b noncyclic	HER2+
CURTIS_H004419_T01_01_WG01	amplicon1	76	17653593	4.30507262742491	noncyclic	a	a noncyclic	IC10
CURTIS_H004421_T01_01_WG01	amplicon1	25	11079668	2.25638529963172	ecdna	b	b ecdna	IC10
CURTIS_H004421_T01_01_WG01	amplicon2	3	3392832	0.884217078829721	noncyclic	b	b noncyclic	IC10
CURTIS_H004422_T01_01_WG01	amplicon1	43	3183327	13.5078802774581	ecdna	b	b ecdna	IC4ER-
CURTIS_H004422_T01_01_WG01	amplicon2	24	3340589	7.18436179967066	ecdna	b	b ecdna	IC4ER-
CURTIS_H004423_T03_01_WG01	amplicon1	1	165580	6.03937673632081	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004423_T03_01_WG01	amplicon4	36	13423527	2.68185850112269	ecdna	b	b ecdna	ER+ High
CURTIS_H004424_T01_01_WG01	amplicon1	25	9164460	2.72792941428082	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004425_T01_01_WG01	amplicon2	405	70410203	5.75200727655905	ecdna	b	b ecdna	ER+ High
CURTIS_H004427_T01_01_WG01	amplicon1	84	10566015	7.95001710673324	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004428_T01_01_WG01	amplicon2	94	14934210	6.29427334957792	ecdna	b	b ecdna	HER2+
CURTIS_H004428_T01_01_WG01	amplicon1	18	718200	25.062656641604	ecdna	b	b ecdna	HER2+
CURTIS_H004429_T01_01_WG01	amplicon1	154	8935275	17.2350599170143	ecdna	b	b ecdna	ER+ High
CURTIS_H004430_T01_01_WG01	amplicon1	91	4118885	22.0933577897902	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004431_T01_01_WG01	amplicon1	2	1147619	1.74273866152443	ecdna	b	b ecdna	IC10
CURTIS_H004435_T01_01_WG01	amplicon1	125	14863295	8.40997907933604	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004436_T01_01_WG01	amplicon2	7	8144427	0.85948342345017	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004438_T01_01_WG01	amplicon1	150	5219346	28.7392328464141	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004438_T01_01_WG01	amplicon3	85	10410845	8.16456301097557	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004439_T01_01_WG01	amplicon1	136	13386550	10.1594510908337	ecdna	b	b ecdna	ER+ High
CURTIS_H004443_T01_01_WG01	amplicon6	0	191132	0	noncyclic	a	a noncyclic	ER+ Typical
CURTIS_H004443_T01_01_WG01	amplicon5	0	746653	0	ecdna	a	a ecdna	ER+ Typical
CURTIS_H004443_T01_01_WG01	amplicon1	0	152505	0	noncyclic	a	a noncyclic	ER+ Typical
CURTIS_H004443_T01_01_WG01	amplicon2	380	23197224	16.3812704485675	ecdna	a	a ecdna	ER+ Typical
CURTIS_H004447_T01_01_WG01	amplicon1	83	14156114	5.86319098588779	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004450_T01_01_WG01	amplicon2	198	18494049	10.7061466096472	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004450_T01_01_WG01	amplicon1	5	4457052	1.12181773961803	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004452_T01_01_WG01	amplicon1	38	9583437	3.96517449846021	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004454_T01_01_WG01	amplicon1	28	10769526	2.5999287248111	noncyclic	b	b noncyclic	HER2+
CURTIS_H004454_T01_01_WG01	amplicon2	114	27429710	4.15607747949213	ecdna	b	b ecdna	HER2+
CURTIS_H004455_T01_01_WG01	amplicon1	21	3261422	6.43890916293568	noncyclic	b	b noncyclic	HER2+
CURTIS_H004456_T01_01_WG01	amplicon3	141	21166666	6.66141753264307	ecdna	b	b ecdna	IC10
CURTIS_H004456_T01_01_WG01	amplicon2	2	836521	2.39085450335377	noncyclic	b	b noncyclic	IC10
CURTIS_H004458_T01_01_WG01	amplicon1	146	4731947	30.8541071994255	ecdna	a	a ecdna	ER+ Typical
CURTIS_H004458_T01_01_WG01	amplicon3	59	8069501	7.31148059836661	noncyclic	a	a noncyclic	ER+ Typical
CURTIS_H004460_T01_01_WG01	amplicon1	16	12860804	1.24409018285326	noncyclic	b	b noncyclic	IC10
CURTIS_H004461_T01_01_WG01	amplicon3	425	86145267	4.93352699226064	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004461_T01_01_WG01	amplicon4	170	18321792	9.27856838457723	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004461_T01_01_WG01	amplicon2	10	522087	19.1538958066376	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004462_T01_01_WG01	amplicon2	53	2894396	18.3112469751893	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004463_T01_01_WG01	amplicon2	18	5693575	3.16145831046399	noncyclic	a	a noncyclic	ER+ High
CURTIS_H004466_T01_01_WG01	amplicon1	355	24299722	14.609220632236	ecdna	b	b ecdna	ER+ High
CURTIS_H004468_T01_01_WG01	amplicon1	84	8519670	9.85953681304558	noncyclic	b	b noncyclic	HER2+
CURTIS_H004474_T01_01_WG01	amplicon2	5	1586882	3.15083289116645	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004474_T01_01_WG01	amplicon1	250	39480208	6.33228680051534	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004475_T01_01_WG01	amplicon2	16	5024870	3.18416197831984	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004475_T01_01_WG01	amplicon4	13	9318108	1.39513300339511	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004475_T01_01_WG01	amplicon3	12	2865070	4.18837934151696	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004476_T01_01_WG01	amplicon1	63	11790897	5.34310493934431	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004476_T01_01_WG01	amplicon5	111	3293404	33.703730243845	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004477_T01_01_WG01	amplicon1	94	16288222	5.77104118546518	ecdna	b	b ecdna	ER+ High
CURTIS_H004478_T01_01_WG01	amplicon1	62	13585583	4.56366134600186	ecdna	b	b ecdna	ER+ High
CURTIS_H004480_T01_01_WG01	amplicon1	288	46871807	6.14441854140592	ecdna	b	b ecdna	ER+ High
CURTIS_H004482_T01_01_WG01	amplicon1	119	16953577	7.01916769540729	ecdna	a	a ecdna	ER+ High
CURTIS_H004483_T01_01_WG01	amplicon1	21	18623519	1.12760644215521	noncyclic	b	b noncyclic	IC10
CURTIS_H004484_T01_01_WG01	amplicon1	102	4821905	21.1534652798012	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004486_T01_01_WG01	amplicon1	142	38134597	3.72365282895215	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004486_T01_01_WG01	amplicon2	15	1011414	14.8307221375223	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004489_T01_01_WG01	amplicon1	143	3893248	36.7302571015255	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004490_T01_01_WG01	amplicon2	10	492193	20.3172332804408	noncyclic	b	b noncyclic	HER2+
CURTIS_H004490_T01_01_WG01	amplicon3	138	12955396	10.6519322141909	ecdna	b	b ecdna	HER2+
CURTIS_H004491_T01_01_WG01	amplicon1	15	9419910	1.59237190164237	ecdna	b	b ecdna	ER+ High
CURTIS_H004492_T01_01_WG01	amplicon2	11	1480585	7.42949577363002	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004492_T01_01_WG01	amplicon4	5	6123430	0.816535830408774	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004493_T01_01_WG01	amplicon4	14	4703256	2.97666127465739	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004493_T01_01_WG01	amplicon1	59	3417908	17.2620210959452	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004494_T01_01_WG01	amplicon1	209	28388763	7.36206787171389	ecdna	b	b ecdna	HER2+
CURTIS_H004498_T01_01_WG01	amplicon1	252	48245748	5.22325822370917	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004500_T01_01_WG01	amplicon1	217	13220526	16.4138703709671	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004503_T01_01_WG01	amplicon1	19	14287517	1.32983218847614	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004508_T01_01_WG01	amplicon1	54	6057316	8.91483950977628	noncyclic	b	b noncyclic	HER2+
CURTIS_H004510_T01_01_WG01	amplicon4	287	14274599	20.1056435981144	ecdna	a	a ecdna	IC10
CURTIS_H004510_T01_01_WG01	amplicon5	1	558590	1.79022180848207	noncyclic	a	a noncyclic	IC10
CURTIS_H004510_T01_01_WG01	amplicon3	6	8967118	0.669111301981305	noncyclic	a	a noncyclic	IC10
CURTIS_H004510_T01_01_WG01	amplicon1	36	8870156	4.05855319793699	noncyclic	a	a noncyclic	IC10
CURTIS_H004513_T01_01_WG01	amplicon3	28	4684943	5.9765935252574	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004513_T01_01_WG01	amplicon2	47	13607950	3.45386336663495	ecdna	b	b ecdna	ER+ High
CURTIS_H004514_T01_01_WG01	amplicon1	120	11854715	10.1225546122366	ecdna	a	a ecdna	ER+ High
CURTIS_H004515_T01_01_WG01	amplicon3	72	2146662	33.5404455848196	ecdna	b	b ecdna	ER+ High
CURTIS_H004515_T01_01_WG01	amplicon4	330	33048756	9.98524725106143	ecdna	b	b ecdna	ER+ High
CURTIS_H004515_T01_01_WG01	amplicon2	173	21395364	8.08586383480085	ecdna	b	b ecdna	ER+ High
CURTIS_H004516_T01_01_WG01	amplicon2	129	11516418	11.2013996018554	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004517_T01_01_WG01	amplicon1	144	43672101	3.29729957347369	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004518_T01_01_WG01	amplicon1	32	7122793	4.49261967882543	noncyclic	b	b noncyclic	IC10
CURTIS_H004519_T01_01_WG01	amplicon1	57	3509757	16.2404405775101	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004522_T01_01_WG01	amplicon1	22	2588869	8.4979193616981	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004523_T01_01_WG01	amplicon1	47	4379244	10.7324460568993	ecdna	b	b ecdna	ER+ High
CURTIS_H004523_T01_01_WG01	amplicon2	8	2027673	3.94540934361704	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004523_T01_01_WG01	amplicon3	25	10426359	2.39776896230026	ecdna	b	b ecdna	ER+ High
CURTIS_H004525_T01_01_WG01	amplicon1	17	6774255	2.50950104476433	ecdna	b	b ecdna	ER+ High
CURTIS_H004526_T01_01_WG01	amplicon1	96	5781951	16.6033921767929	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004532_T01_01_WG01	amplicon4	338	39907757	8.4695313745646	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004533_T01_01_WG01	amplicon2	54	17334463	3.11518158941526	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004533_T01_01_WG01	amplicon1	179	33488097	5.34518279733841	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004535_T01_01_WG01	amplicon1	53	9394674	5.64149431901522	ecdna	b	b ecdna	NA
CURTIS_H004536_T01_01_WG01	amplicon1	298	18867250	15.7945646556864	noncyclic	a	a noncyclic	ER+ High
CURTIS_H004536_T01_01_WG01	amplicon3	17	6357424	2.67403904474517	ecdna	a	a ecdna	ER+ High
CURTIS_H004537_T01_01_WG01	amplicon1	11	2519882	4.36528377122421	ecdna	b	b ecdna	IC10
CURTIS_H004538_T01_01_WG01	amplicon1	148	6804172	21.7513607827668	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004543_T01_01_WG01	amplicon1	4	3567089	1.12136254520142	ecdna	b	b ecdna	ER+ High
CURTIS_H004543_T01_01_WG01	amplicon2	182	21511515	8.46058494717829	ecdna	b	b ecdna	ER+ High
CURTIS_H004545_T01_01_WG01	amplicon2	345	68088920	5.06690369005706	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004545_T01_01_WG01	amplicon1	146	3949304	36.9685392666657	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004547_T01_01_WG01	amplicon1	0	3237765	0	noncyclic	b	b noncyclic	HER2+
CURTIS_H004548_T01_01_WG01	amplicon1	25	9027286	2.76938162809952	ecdna	b	b ecdna	ER+ High
CURTIS_H004550_T01_01_WG01	amplicon2	58	8468570	6.84885405682423	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004550_T01_01_WG01	amplicon1	37	13312451	2.77935295311134	ecdna	b	b ecdna	ER+ High
CURTIS_H004551_T01_01_WG01	amplicon1	299	30001020	9.96632781152107	ecdna	b	b ecdna	ER+ High
CURTIS_H004552_T01_01_WG01	amplicon1	33	18818061	1.75363444724725	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004552_T01_01_WG01	amplicon2	29	1876168	15.4570379624852	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004552_T01_01_WG01	amplicon3	107	1997300	53.572322635558	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004554_T01_01_WG01	amplicon1	240	26249919	9.1428853551891	ecdna	b	b ecdna	ER+ High
CURTIS_H004557_T01_01_WG01	amplicon1	416	30938485	13.446036546392	ecdna	b	b ecdna	ER+ High
CURTIS_H004562_T01_01_WG01	amplicon1	155	9127264	16.9820879510004	ecdna	b	b ecdna	ER+ High
CURTIS_H004563_T01_01_WG01	amplicon2	166	20290986	8.1809725757043	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004564_T01_01_WG01	amplicon4	73	9292064	7.85616629416242	ecdna	b	b ecdna	IC10
CURTIS_H004564_T01_01_WG01	amplicon3	12	2854054	4.204545534177	noncyclic	b	b noncyclic	IC10
CURTIS_H004564_T01_01_WG01	amplicon1	45	27886400	1.61368982729933	ecdna	b	b ecdna	IC10
CURTIS_H004564_T01_01_WG01	amplicon2	43	10411377	4.13009729644791	noncyclic	b	b noncyclic	IC10
CURTIS_H004565_T01_01_WG01	amplicon1	26	9451050	2.751017082758	ecdna	b	b ecdna	IC10
CURTIS_H004566_T01_01_WG01	amplicon1	37	13999698	2.64291415429104	ecdna	b	b ecdna	ER+ High
CURTIS_H004567_T01_01_WG01	amplicon1	128	23656003	5.41088872875101	noncyclic	b	b noncyclic	IC10
CURTIS_H004568_T01_01_WG01	amplicon1	320	9790214	32.6857002308632	ecdna	a	a ecdna	IC10
CURTIS_H004568_T01_01_WG01	amplicon2	69	11834237	5.83054065927529	noncyclic	a	a noncyclic	IC10
CURTIS_H004569_T01_01_WG01	amplicon1	354	31457429	11.2533036313934	ecdna	b	b ecdna	ER+ High
CURTIS_H004574_T01_01_WG01	amplicon2	3	314908	9.5265918935054	noncyclic	a	a noncyclic	ER+ Typical
CURTIS_H004575_T01_01_WG01	amplicon1	61	41557461	1.46784713339441	ecdna	b	b ecdna	ER+ High
CURTIS_H004576_T01_01_WG01	amplicon1	154	4299980	35.8141200656747	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004580_T01_01_WG01	amplicon3	10	3685556	2.71329481901781	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004580_T01_01_WG01	amplicon1	5	5739424	0.871167559671493	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004586_T01_01_WG01	amplicon1	106	3402253	31.1558252722534	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004587_T01_01_WG01	amplicon2	217	9571017	22.6726167135635	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004587_T01_01_WG01	amplicon1	13	6299281	2.06372759049803	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004587_T01_01_WG01	amplicon4	0	983285	0	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004588_T01_01_WG01	amplicon1	143	12073743	11.8438830443881	ecdna	b	b ecdna	IC10
CURTIS_H004588_T01_01_WG01	amplicon2	0	1022486	0	ecdna	b	b ecdna	IC10
CURTIS_H004589_T01_01_WG01	amplicon1	211	6831234	30.8875380348558	ecdna	b	b ecdna	IC10
CURTIS_H004591_T01_01_WG01	amplicon1	79	11485647	6.87814974637476	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004592_T01_01_WG01	amplicon2	49	3277832	14.948905252008	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004592_T01_01_WG01	amplicon1	111	22796592	4.86914886225099	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004600_T01_01_WG01	amplicon3	170	34447235	4.9350840495616	ecdna	b	b ecdna	ER+ High
CURTIS_H004602_T01_01_WG01	amplicon1	1	240073	4.16539969092734	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004603_T01_01_WG01	amplicon4	2	1368266	1.46170408385504	noncyclic	b	b noncyclic	IC10
CURTIS_H004603_T01_01_WG01	amplicon2	2	485105	4.12281877119386	noncyclic	b	b noncyclic	IC10
CURTIS_H004603_T01_01_WG01	amplicon3	52	34661779	1.50021151539856	ecdna	b	b ecdna	IC10
CURTIS_H004604_T01_01_WG01	amplicon1	25	5720861	4.36997158294879	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004605_T01_01_WG01	amplicon1	26	7163846	3.62933541564126	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004606_T01_01_WG01	amplicon1	79	13472515	5.86379009412868	ecdna	b	b ecdna	ER+ High
CURTIS_H004607_T01_01_WG01	amplicon1	10	2997952	3.33561044339602	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004616_T01_01_WG01	amplicon1	2	1128696	1.7719563106452	ecdna	b	b ecdna	IC10
CURTIS_H004618_T01_01_WG01	amplicon1	97	11188688	8.66947045086967	ecdna	b	b ecdna	ER+ High
CURTIS_H004619_T01_01_WG01	amplicon1	15	9440631	1.5888768452024	ecdna	b	b ecdna	ER+ High
CURTIS_H004628_T01_01_WG01	amplicon2	120	28700508	4.181110661874	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004629_T01_01_WG01	amplicon1	32	1741047	18.3797450614487	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004630_T01_01_WG01	amplicon1	223	16676797	13.3718723085734	ecdna	b	b ecdna	ER+ High
CURTIS_H004630_T01_01_WG01	amplicon2	24	13315148	1.8024583729749	ecdna	b	b ecdna	ER+ High
CURTIS_H004632_T01_01_WG01	amplicon2	200	20603479	9.70709849535605	ecdna	b	b ecdna	ER+ High
CURTIS_H004632_T01_01_WG01	amplicon3	0	171570	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004633_T01_01_WG01	amplicon1	12	4882106	2.45795564455176	noncyclic	b	b noncyclic	IC10
CURTIS_H004634_T01_01_WG01	amplicon1	264	39279080	6.72113501640059	ecdna	b	b ecdna	HER2+
CURTIS_H004635_T01_01_WG01	amplicon1	145	22036014	6.58013740597551	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004636_T01_01_WG01	amplicon1	166	20283807	8.18386804804443	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004637_T01_01_WG01	amplicon4	81	12051995	6.7208789914035	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004637_T01_01_WG01	amplicon1	152	25140918	6.04592083709911	ecdna	b	b ecdna	ER+ High
CURTIS_H004637_T01_01_WG01	amplicon3	15	2310623	6.49175568666979	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004637_T01_01_WG01	amplicon2	5	599280	8.34334534775063	ecdna	b	b ecdna	ER+ High
CURTIS_H004638_T01_01_WG01	amplicon1	15	8789243	1.70663161776276	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004640_T01_01_WG01	amplicon1	223	21319963	10.4596804412841	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004642_T01_01_WG01	amplicon1	24	1308970	18.3350267767787	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004643_T01_01_WG01	amplicon2	72	24376180	2.95370316431861	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004644_T01_01_WG01	amplicon1	77	4068214	18.9272245756983	ecdna	b	b ecdna	ER+ High
CURTIS_H004644_T01_01_WG01	amplicon2	142	40145266	3.53715429360961	ecdna	b	b ecdna	ER+ High
CURTIS_H004645_T01_01_WG01	amplicon1	34	3664664	9.27779463546999	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004648_T01_01_WG01	amplicon1	54	26802180	2.01476148581944	ecdna	b	b ecdna	HER2+
CURTIS_H004648_T01_01_WG01	amplicon2	36	2532706	14.2140461624839	ecdna	b	b ecdna	HER2+
CURTIS_H004649_T02_01_WG01	amplicon1	15	8435961	1.77810210360147	ecdna	b	b ecdna	ER+ High
CURTIS_H004650_T01_01_WG01	amplicon1	39	1731371	22.5255014667567	noncyclic	a	a noncyclic	ER+ High
CURTIS_H004653_T01_01_WG01	amplicon1	66	41658301	1.58431809304945	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004655_T01_01_WG01	amplicon1	211	27694833	7.61874967796339	ecdna	b	b ecdna	ER+ High
CURTIS_H004657_T01_01_WG01	amplicon2	99	16396719	6.03779329267032	noncyclic	b	b noncyclic	HER2+
CURTIS_H004657_T01_01_WG01	amplicon1	119	6188063	19.230573444388	noncyclic	b	b noncyclic	HER2+
CURTIS_H004660_T01_01_WG01	amplicon1	25	9534210	2.62213649583972	noncyclic	b	b noncyclic	NA
CURTIS_H004661_T01_01_WG01	amplicon1	55	12136205	4.53189444311463	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004663_T01_01_WG01	amplicon1	58	12427340	4.66712908796251	ecdna	b	b ecdna	ER+ High
CURTIS_H004666_T01_01_WG01	amplicon1	1	3152194	0.317239357729886	ecdna	b	b ecdna	ER+ High
CURTIS_H004667_T01_01_WG01	amplicon1	242	7230632	33.4687202999682	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004668_T01_01_WG01	amplicon1	70	4597125	15.226908121924	noncyclic	a	a noncyclic	ER+ Typical
CURTIS_H004669_T01_01_WG01	amplicon2	8	5835242	1.3709799867769	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004671_T01_01_WG01	amplicon1	118	4230104	27.8952952456961	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004673_T01_01_WG01	amplicon1	18	9673042	1.86084170832712	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004673_T01_01_WG01	amplicon3	32	2399993	13.3333722223356	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004673_T01_01_WG01	amplicon2	32	17239494	1.85620297208259	ecdna	b	b ecdna	ER+ Typical
CURTIS_H004675_T01_01_WG01	amplicon3	10	884293	11.3084690255379	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004677_T01_01_WG01	amplicon1	113	4166510	27.1210197503426	noncyclic	b	b noncyclic	HER2+
CURTIS_H004678_T01_01_WG01	amplicon1	95	22010220	4.31617675788793	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004682_T01_01_WG01	amplicon1	15	2973261	5.04496577999711	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004683_T01_01_WG01	amplicon1	180	25328414	7.10664315578544	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004685_T01_01_WG01	amplicon1	461	62533890	7.3720026053073	ecdna	b	b ecdna	ER+ High
CURTIS_H004686_T01_01_WG01	amplicon2	72	10592197	6.79745665606484	ecdna	b	b ecdna	ER+ High
CURTIS_H004688_T01_01_WG01	amplicon3	0	1005003	0	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004688_T01_01_WG01	amplicon2	58	6679987	8.68265162791485	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004690_T01_01_WG01	amplicon1	153	24330910	6.28829747839271	ecdna	b	b ecdna	HER2+
CURTIS_H004691_T01_01_WG01	amplicon1	39	3104192	12.5636558563388	noncyclic	b	b noncyclic	ER+ Typical
CURTIS_H004693_T01_01_WG01	amplicon5	59	16315154	3.6162698801372	ecdna	b	b ecdna	ER+ High
CURTIS_H004693_T01_01_WG01	amplicon4	4	1566955	2.55272167994614	noncyclic	b	b noncyclic	ER+ High
CURTIS_H004694_T01_01_WG01	amplicon1	98	11988146	8.17474194925554	ecdna	b	b ecdna	ER+ High
